,id,price,time,exchange,quote_type,market_hours,change_percent,change,open_price,price_hint,currency,day_high,day_low
11026,^NSEI,22540.3,2026-03-30 07:18:42,NSI,9,1,-1.2239588,-279.29883,,2,,,
11027,^NSEI,22540.45,2026-03-30 07:18:43,NSI,9,1,-1.2232627,-279.1504,,2,,,
11028,^NSEI,22539.7,2026-03-30 07:18:44,NSI,9,1,-1.2265815,-279.9004,,2,,,
11029,^NSEI,22540.3,2026-03-30 07:18:45,NSI,9,1,-1.223932,-279.29883,,2,,,
11030,^NSEI,22540.25,2026-03-30 07:18:46,NSI,9,1,-1.2241974,-279.3496,,2,,,
11031,^NSEI,22540.65,2026-03-30 07:18:47,NSI,9,1,-1.2224294,-278.94922,,2,,,
11032,^NSEI,22540.75,2026-03-30 07:18:48,NSI,9,1,-1.2219929,-278.8496,,2,,,
11033,^NSEI,22540.7,2026-03-30 07:18:49,NSI,9,1,-1.222194,-278.9004,,2,,,
11034,^NSEI,22539.9,2026-03-30 07:18:50,NSI,9,1,-1.2256919,-279.69922,,2,,,
11035,^NSEI,22540.15,2026-03-30 07:18:51,NSI,9,1,-1.2246152,-279.44922,,2,,,
11036,^NSEI,22540.5,2026-03-30 07:18:52,NSI,9,1,-1.22311,-279.0996,,2,,,
11037,^NSEI,22540.05,2026-03-30 07:18:53,NSI,9,1,-1.225041,-279.54883,,2,,,
11038,^NSEI,22539.8,2026-03-30 07:18:54,NSI,9,1,-1.2261366,-279.79883,,2,,,
11039,^NSEI,22539.7,2026-03-30 07:18:55,NSI,9,1,-1.2265735,-279.9004,,2,,,
11040,^NSEI,22538.3,2026-03-30 07:18:56,NSI,9,1,-1.2326721,-281.29883,,2,,,
11041,^NSEI,22539.3,2026-03-30 07:18:57,NSI,9,1,-1.2283788,-280.29883,,2,,,
11042,^NSEI,22538.75,2026-03-30 07:18:58,NSI,9,1,-1.2307035,-280.8496,,2,,,
11043,^NSEI,22539.45,2026-03-30 07:18:59,NSI,9,1,-1.2276958,-280.1504,,2,,,
11044,^NSEI,22539.05,2026-03-30 07:19:00,NSI,9,1,-1.2294447,-280.54883,,2,,,
11045,^NSEI,22537.8,2026-03-30 07:19:01,NSI,9,1,-1.2348522,-281.79883,,2,,,
11046,^NSEI,22539.1,2026-03-30 07:19:02,NSI,9,1,-1.2292253,-280.5,,2,,,
11047,^NSEI,22538.55,2026-03-30 07:19:03,NSI,9,1,-1.231598,-281.04883,,2,,,
11048,^NSEI,22538.55,2026-03-30 07:19:04,NSI,9,1,-1.2316359,-281.04883,,2,,,
11049,^NSEI,22538.3,2026-03-30 07:19:05,NSI,9,1,-1.2327071,-281.29883,,2,,,
11050,^NSEI,22537.6,2026-03-30 07:19:06,NSI,9,1,-1.2357553,-282.0,,2,,,
11051,^NSEI,22538.35,2026-03-30 07:19:07,NSI,9,1,-1.2324985,-281.25,,2,,,
11052,^NSEI,22538.6,2026-03-30 07:19:08,NSI,9,1,-1.2314111,-281.0,,2,,,
11053,^NSEI,22538.95,2026-03-30 07:19:09,NSI,9,1,-1.229887,-280.6504,,2,,,
11054,^NSEI,22538.4,2026-03-30 07:19:10,NSI,9,1,-1.2322409,-281.19922,,2,,,
11055,^NSEI,22537.9,2026-03-30 07:19:11,NSI,9,1,-1.2344617,-281.69922,,2,,,
11056,^NSEI,22538.15,2026-03-30 07:19:12,NSI,9,1,-1.2333797,-281.44922,,2,,,
11057,^NSEI,22537.0,2026-03-30 07:19:13,NSI,9,1,-1.2384156,-282.5996,,2,,,
11058,^NSEI,22537.8,2026-03-30 07:19:14,NSI,9,1,-1.2349361,-281.79883,,2,,,
11059,^NSEI,22536.85,2026-03-30 07:19:15,NSI,9,1,-1.2390068,-282.75,,2,,,
11060,^NSEI,22536.5,2026-03-30 07:19:16,NSI,9,1,-1.2406067,-283.0996,,2,,,
11061,^NSEI,22537.2,2026-03-30 07:19:17,NSI,9,1,-1.2375777,-282.4004,,2,,,
11062,^NSEI,22534.5,2026-03-30 07:19:18,NSI,9,1,-1.2493712,-285.0996,,2,,,
11063,^NSEI,22536.55,2026-03-30 07:19:19,NSI,9,1,-1.2404875,-283.04883,,2,,,
11064,^NSEI,22536.55,2026-03-30 07:19:20,NSI,9,1,-1.2403516,-283.04883,,2,,,
11065,^NSEI,22534.8,2026-03-30 07:19:21,NSI,9,1,-1.2479464,-284.79883,,2,,,
11066,^NSEI,22534.0,2026-03-30 07:19:22,NSI,9,1,-1.25151,-285.5996,,2,,,
11067,^NSEI,22533.9,2026-03-30 07:19:23,NSI,9,1,-1.2519548,-285.69922,,2,,,
11068,^NSEI,22534.1,2026-03-30 07:19:24,NSI,9,1,-1.2511367,-285.5,,2,,,
11069,^NSEI,22533.6,2026-03-30 07:19:25,NSI,9,1,-1.2532839,-286.0,,2,,,
11070,^NSEI,22533.55,2026-03-30 07:19:26,NSI,9,1,-1.2534841,-286.04883,,2,,,
11071,^NSEI,22533.95,2026-03-30 07:19:27,NSI,9,1,-1.2517984,-285.6504,,2,,,
11072,^NSEI,22534.1,2026-03-30 07:19:28,NSI,9,1,-1.2511038,-285.5,,2,,,
11073,^NSEI,22533.25,2026-03-30 07:19:29,NSI,9,1,-1.2548406,-286.3496,,2,,,
11074,^NSEI,22533.45,2026-03-30 07:19:30,NSI,9,1,-1.2539428,-286.1504,,2,,,
11075,^NSEI,22532.75,2026-03-30 07:19:31,NSI,9,1,-1.2569932,-286.8496,,2,,,
11076,^NSEI,22533.55,2026-03-30 07:19:32,NSI,9,1,-1.2535665,-286.04883,,2,,,
11077,^NSEI,22533.05,2026-03-30 07:19:33,NSI,9,1,-1.2557192,-286.54883,,2,,,
11078,^NSEI,22532.95,2026-03-30 07:19:34,NSI,9,1,-1.2561091,-286.6504,,2,,,
11079,^NSEI,22533.0,2026-03-30 07:19:35,NSI,9,1,-1.2559471,-286.5996,,2,,,
11080,^NSEI,22533.05,2026-03-30 07:19:36,NSI,9,1,-1.2557164,-286.54883,,2,,,
11081,^NSEI,22532.7,2026-03-30 07:19:37,NSI,9,1,-1.2572405,-286.9004,,2,,,
11082,^NSEI,22532.2,2026-03-30 07:19:38,NSI,9,1,-1.2594371,-287.4004,,2,,,
11083,^NSEI,22532.35,2026-03-30 07:19:39,NSI,9,1,-1.2587808,-287.25,,2,,,
11084,^NSEI,22532.0,2026-03-30 07:19:40,NSI,9,1,-1.2603018,-287.5996,,2,,,
11085,^NSEI,22532.2,2026-03-30 07:19:41,NSI,9,1,-1.2594564,-287.4004,,2,,,
11086,^NSEI,22531.85,2026-03-30 07:19:42,NSI,9,1,-1.2609581,-287.75,,2,,,
11087,^NSEI,22532.4,2026-03-30 07:19:43,NSI,9,1,-1.2585859,-287.19922,,2,,,
11088,^NSEI,22532.2,2026-03-30 07:19:44,NSI,9,1,-1.2594674,-287.4004,,2,,,
11089,^NSEI,22531.8,2026-03-30 07:19:45,NSI,9,1,-1.2612163,-287.79883,,2,,,
11090,^NSEI,22532.55,2026-03-30 07:19:46,NSI,9,1,-1.2579461,-287.04883,,2,,,
11091,^NSEI,22533.6,2026-03-30 07:19:47,NSI,9,1,-1.2533993,-286.0,,2,,,
11092,^NSEI,22533.95,2026-03-30 07:19:48,NSI,9,1,-1.2517956,-285.6504,,2,,,
11093,^NSEI,22534.45,2026-03-30 07:19:49,NSI,9,1,-1.2496128,-285.1504,,2,,,
11094,^NSEI,22535.1,2026-03-30 07:19:50,NSI,9,1,-1.2467709,-284.5,,2,,,
11095,^NSEI,22534.55,2026-03-30 07:19:51,NSI,9,1,-1.2491951,-285.04883,,2,,,
11096,^NSEI,22534.2,2026-03-30 07:19:52,NSI,9,1,-1.2506782,-285.4004,,2,,,
11097,^NSEI,22532.5,2026-03-30 07:19:53,NSI,9,1,-1.2580887,-287.0996,,2,,,
11098,^NSEI,22531.65,2026-03-30 07:19:54,NSI,9,1,-1.2618477,-287.94922,,2,,,
11099,^NSEI,22532.6,2026-03-30 07:19:55,NSI,9,1,-1.2577431,-287.0,,2,,,
11100,^NSEI,22532.05,2026-03-30 07:19:56,NSI,9,1,-1.2600739,-287.54883,,2,,,
